TIMESTAMP,TEMPERATURE,HUMIDITY,ISRAINING
4004,16062019 2000,32.129066,69.637276,0
4005,16062019 2100,30.979065,76.98457,0
4006,16062019 2200,30.849066,78.01728,0
4007,16062019 2300,30.479065,79.68849,0
4008,17062019 0000,30.279066,79.57001,0
4009,17062019 0100,30.509066,73.65977,0
4010,17062019 0200,30.579065,68.20615,0
4011,17062019 0300,30.299067,64.94152,0
4012,17062019 0400,30.169065,65.54741,0
4013,17062019 0500,29.819065,73.99167,0
4014,17062019 0600,30.629066,68.95584,0
4015,17062019 0700,32.359066,60.31141,0
4016,17062019 0800,33.359066,58.849846,0
4017,17062019 0900,36.439068,48.04006,0
4018,17062019 1000,37.74907,43.70588,0
4019,17062019 1100,37.989067,43.741875,0
4020,17062019 1200,38.61907,40.179344,0
4021,17062019 1300,39.079067,38.83817,0
4022,17062019 1400,39.13907,38.454876,0
4023,17062019 1500,37.29907,42.105778,1
4024,17062019 1600,34.509068,55.648064,1
4025,17062019 1700,32.33907,72.099075,0
4026,17062019 1800,31.469067,74.8623,0
4027,17062019 1900,31.169065,76.24351,0
4028,17062019 2000,30.849066,77.2395,0
4029,17062019 2100,31.039066,76.22504,0
4030,17062019 2200,30.629066,76.75447,0
4031,17062019 2300,29.999065,76.89403,0
4032,18062019 0000,29.669065,78.091675,0
4033,18062019 0100,29.759066,77.68731,0
4034,18062019 0200,29.709066,76.67064,0
4035,18062019 0300,29.239065,74.702736,0
4036,18062019 0400,29.269066,73.19876,0
4037,18062019 0500,30.009066,67.935875,0
4038,18062019 0600,30.749065,65.228424,0
4039,18062019 0700,32.36907,58.451042,0
4040,18062019 0800,33.70907,55.69526,0
4041,18062019 0900,36.489067,45.153324,0
4042,18062019 1000,37.039066,45.186195,0
4043,18062019 1100,36.579067,47.157936,0
4044,18062019 1200,37.519066,44.36396,0
4045,18062019 1300,37.379066,45.35582,0
4046,18062019 1400,36.649067,46.27372,1
4047,18062019 1500,35.279068,51.43136,1
4048,18062019 1600,34.949066,48.775326,1
4049,18062019 1700,30.149065,82.271454,1
4050,18062019 1800,29.759066,82.18104,1
4051,18062019 1900,29.809065,82.08959,0
4052,18062019 2000,29.479065,83.32325,0
4053,18062019 2100,29.329065,87.01935,0
4054,18062019 2200,29.099066,86.950325,0
4055,18062019 2300,29.079065,85.930626,0
4056,19062019 0000,28.689066,88.05324,0
4057,19062019 0100,28.729065,86.51187,0
4058,19062019 0200,28.889067,86.37192,0
4059,19062019 0300,28.789066,86.10911,0
4060,19062019 0400,28.449066,87.41439,0
4061,19062019 0500,29.369066,84.89927,0
4062,19062019 0600,30.049067,81.24966,0
4063,19062019 0700,31.379066,74.67245,0
4064,19062019 0800,32.579067,69.55205,0
4065,19062019 0900,35.199066,52.884724,0
4066,19062019 1000,35.74907,50.474617,0
4067,19062019 1100,35.669067,51.496017,0
4068,19062019 1200,36.33907,50.771946,0
4069,19062019 1300,35.61907,55.508244,1
4070,19062019 1400,35.199066,57.7321,0
4071,19062019 1500,35.039066,58.005257,1
4072,19062019 1600,34.629066,59.412712,0
4073,19062019 1700,33.33907,68.06606,0
4074,19062019 1800,32.629066,67.056435,0
4075,19062019 1900,32.42907,69.97879,0
4076,19062019 2000,32.089066,73.08427,0
4077,19062019 2100,31.639067,79.2254,0
4078,19062019 2200,31.899065,74.61871,0
4079,19062019 2300,31.239065,80.86198,0
4080,20062019 0000,30.679066,83.73655,0
4081,20062019 0100,30.639067,83.928635,0
4082,20062019 0200,30.329065,84.53978,0
4083,20062019 0300,29.889067,86.09955,1
4084,20062019 0400,29.849066,87.314285,0
4085,20062019 0500,30.669065,76.76006,0
4086,20062019 0600,30.909065,75.17763,0
4087,20062019 0700,31.479065,70.02014,0
4088,20062019 0800,32.199066,66.85578,0
4089,20062019 0900,35.239067,52.200447,0
4090,20062019 1000,36.349068,50.320606,0
4091,20062019 1100,37.039066,48.393932,0
4092,20062019 1200,37.61907,47.167088,0
4093,20062019 1300,37.669067,47.633293,0
4094,20062019 1400,37.509068,48.80204,0
4095,20062019 1500,37.599068,49.292,0
4096,20062019 1600,36.899067,51.36599,0
4097,20062019 1700,34.56907,61.767433,0
4098,20062019 1800,33.63907,63.389587,0
4099,20062019 1900,33.33907,67.26885,0
4100,20062019 2000,33.029068,70.33041,0
4101,20062019 2100,32.449066,77.1401,0
4102,20062019 2200,31.959066,80.80278,0
4103,20062019 2300,31.739065,81.438774,0
4104,21062019 0000,31.279066,84.6759,0
4105,21062019 0100,31.129066,86.10084,0
4106,21062019 0200,30.799067,87.23241,0
4107,21062019 0300,29.909065,90.218185,0
4108,21062019 0400,29.809065,91.1099,0
4109,21062019 0500,30.949066,83.66507,0
4110,21062019 0600,31.489065,81.458626,0
4111,21062019 0700,32.169067,76.473816,0
4112,21062019 0800,33.17907,71.10269,0
4113,21062019 0900,36.149067,55.367977,0
4114,21062019 1000,36.90907,51.70557,0
4115,21062019 1100,37.13907,51.21093,0
4116,21062019 1200,36.969067,52.96222,0
4117,21062019 1300,37.72907,48.740646,0
4118,21062019 1400,38.099068,48.97797,0
4119,21062019 1500,37.189068,51.31446,0
4120,21062019 1600,37.029068,51.45876,0
4121,21062019 1700,34.279068,63.970592,0
4122,21062019 1800,33.039066,69.02083,0
4123,21062019 1900,32.069065,70.748055,0
4124,21062019 2000,32.099068,69.63199,0
4125,21062019 2100,31.799067,70.953545,0
4126,21062019 2200,31.229065,72.344444,0
4127,21062019 2300,31.019066,73.91468,0
4128,22062019 0000,30.369066,78.69399,0
4129,22062019 0100,30.119066,79.78544,0
4130,22062019 0200,29.879066,81.08662,0
4131,22062019 0300,29.359066,84.10145,0
4132,22062019 0400,28.799067,86.05912,0
4133,22062019 0500,30.349066,82.48626,0
4134,22062019 0600,30.939066,79.32438,0
4135,22062019 0700,31.739065,75.6104,0
4136,22062019 0800,32.919067,70.311516,0
4137,22062019 0900,36.029068,55.37298,0
4138,22062019 1000,37.289066,50.732605,0
4139,22062019 1100,37.359066,50.41905,0
4140,22062019 1200,38.289066,47.903038,0
4141,22062019 1300,38.129066,48.72437,0
4142,22062019 1400,38.15907,48.184723,0
4143,22062019 1500,37.40907,49.62772,0
4144,22062019 1600,36.969067,50.775043,0
4145,22062019 1700,34.95907,62.360855,0
4146,22062019 1800,34.17907,64.36662,0
4147,22062019 1900,33.86907,66.46293,0
4148,22062019 2000,33.699066,67.454704,0
4149,22062019 2100,33.31907,70.87667,0
4150,22062019 2200,32.54907,74.32345,0
4151,22062019 2300,32.129066,75.84418,0
4152,23062019 0000,31.429066,77.45469,0
4153,23062019 0100,31.289066,77.754944,0
4154,23062019 0200,31.159065,79.58458,0
4155,23062019 0300,30.699066,80.373985,0
4156,23062019 0400,30.009066,81.773476,0
4157,23062019 0500,29.869066,79.70761,0
4158,23062019 0600,31.189066,72.509735,0
4159,23062019 0700,32.47907,63.454334,0
4160,23062019 0800,34.17907,57.63941,0
4161,23062019 0900,37.20907,45.230053,0
4162,23062019 1000,38.17907,43.633274,0
4163,23062019 1100,38.33907,44.6026,0
4164,23062019 1200,38.859066,44.62955,0
4165,23062019 1300,38.169067,47.334297,0
4166,23062019 1400,38.309067,47.99356,0
4167,23062019 1500,37.86907,48.370754,0
4168,23062019 1600,37.379066,49.120064,0
4169,23062019 1700,35.13907,56.194855,0
4170,23062019 1800,33.829067,64.67781,0
4171,23062019 1900,33.719067,68.09534,0
4172,23062019 2000,33.519066,70.66188,0
4173,23062019 2100,32.559067,73.11555,0
4174,23062019 2200,32.089066,75.04247,0
4175,23062019 2300,31.939066,77.523056,0
4176,24062019 0000,31.249065,79.03784,0
4177,24062019 0100,31.329065,77.53226,0
4178,24062019 0200,31.549067,73.084785,0
4179,24062019 0300,31.219067,72.17134,0
4180,24062019 0400,30.979065,69.723816,0
4181,24062019 0500,31.839066,65.79771,0
4182,24062019 0600,32.54907,60.063244,0
4183,24062019 0700,33.559067,54.69416,0
4184,24062019 0800,34.349068,55.013245,0
4185,24062019 0900,36.63907,46.80492,0
4186,24062019 1000,37.969067,45.507374,0
4187,24062019 1100,38.289066,44.723682,0
4188,24062019 1200,38.699066,41.862705,0
4189,24062019 1300,38.67907,37.867653,0
4190,24062019 1400,38.469067,39.799698,0
4191,24062019 1500,33.879066,55.10118,0
4192,24062019 1600,32.86907,61.555077,1
4193,24062019 1700,32.169067,71.901596,1
4194,24062019 1800,31.419065,72.20419,1
4195,24062019 1900,31.139067,74.724525,1
4196,24062019 2000,31.079065,74.98097,0
4197,24062019 2100,30.639067,78.219826,0
4198,24062019 2200,30.979065,78.31035,0
4199,24062019 2300,30.579065,78.9533,0
4200,25062019 0000,30.679066,76.08364,0
4201,25062019 0100,30.939066,75.49388,0
4202,25062019 0200,30.929066,73.81311,0
4203,25062019 0300,30.649065,71.60619,0
4204,25062019 0400,30.839066,65.87819,0
4205,25062019 0500,31.019066,68.08356,0
4206,25062019 0600,31.779066,68.467964,0
4207,25062019 0700,33.019066,60.166092,0
4208,25062019 0800,33.61907,58.55612,0
4209,25062019 0900,36.019066,48.985916,0
4210,25062019 1000,37.009068,48.068436,0
4211,25062019 1100,37.72907,47.336235,0
4212,25062019 1200,38.11907,43.094925,0
4213,25062019 1300,38.329067,42.761246,0
4214,25062019 1400,38.169067,43.212055,0
4215,25062019 1500,37.239067,44.506134,0
4216,25062019 1600,36.22907,49.66132,1
4217,25062019 1700,30.269066,78.17119,1
4218,25062019 1800,30.639067,77.16515,0
4219,25062019 1900,30.929066,76.38956,0
4220,25062019 2000,31.049067,75.73325,0
4221,25062019 2100,30.849066,78.75554,0
4222,25062019 2200,30.619066,80.838066,0
4223,25062019 2300,30.449066,81.008736,0
4224,26062019 0000,30.069065,80.91734,0
4225,26062019 0100,30.929066,78.02781,0
4226,26062019 0200,31.439066,70.0964,0
4227,26062019 0300,30.539066,66.97953,0
4228,26062019 0400,30.229065,69.88307,0
4229,26062019 0500,30.149065,70.839615,0
4230,26062019 0600,31.089066,68.015076,0
4231,26062019 0700,32.689068,62.931263,0
4232,26062019 0800,33.349068,61.36353,0
4233,26062019 0900,36.61907,49.077293,0
4234,26062019 1000,37.129066,48.64887,0
4235,26062019 1100,38.039066,46.544937,0
4236,26062019 1200,38.939068,44.33107,0
4237,26062019 1300,40.059067,38.372147,0
4238,26062019 1400,39.11907,39.466293,0
4239,26062019 1500,35.109066,54.76467,0
4240,26062019 1600,36.649067,48.035324,0
4241,26062019 1700,35.899067,47.96118,0
4242,26062019 1800,35.06907,48.539833,0
4243,26062019 1900,34.059067,55.710087,0
4244,26062019 2000,33.649067,60.33914,0
4245,26062019 2100,32.489067,69.454056,0
4246,26062019 2200,32.019066,70.07297,0
4247,26062019 2300,32.309067,63.723663,0
4248,27062019 0000,32.42907,58.783268,0
4249,27062019 0100,32.17907,58.372757,0
4250,27062019 0200,31.779066,60.769016,0
4251,27062019 0300,31.569065,60.24733,0
4252,27062019 0400,31.389067,60.244213,0
4253,27062019 0500,32.189068,61.85444,0
4254,27062019 0600,33.169067,60.05479,0
4255,27062019 0700,33.529068,57.526306,0
4256,27062019 0800,34.92907,55.31455,0
4257,27062019 0900,37.579067,44.192425,0
4258,27062019 1000,38.439068,42.353546,0
4259,27062019 1100,39.47907,40.600937,0
4260,27062019 1200,40.47907,34.250927,0
4261,27062019 1300,40.49907,33.48919,0
4262,27062019 1400,40.559067,33.752197,0
4263,27062019 1500,39.099068,35.290695,0
4264,27062019 1600,38.829067,35.023922,0
4265,27062019 1700,37.169067,41.334003,0
4266,27062019 1800,36.08907,42.562355,0
4267,27062019 1900,35.439068,44.524723,0
4268,27062019 2000,35.149067,44.941986,0
4269,27062019 2100,34.149067,50.87389,0
4270,27062019 2200,33.169067,54.23826,0
4271,27062019 2300,33.019066,55.802837,0
4272,28062019 0000,32.329067,57.809025,0
4273,28062019 0100,32.099068,58.63801,0
4274,28062019 0200,32.029068,59.30022,0
4275,28062019 0300,31.799067,60.225,0
4276,28062019 0400,31.559065,60.17219,0
4277,28062019 0500,31.929066,60.32639,0
4278,28062019 0600,32.81907,58.482,0
4279,28062019 0700,34.129066,53.84725,0
4280,28062019 0800,34.90907,53.26091,0
4281,28062019 0900,37.08907,42.565853,0
4282,28062019 1000,38.419067,40.98782,0
4283,28062019 1100,38.969067,39.283386,0
4284,28062019 1200,40.15907,34.35496,0
4285,28062019 1300,40.529068,31.830856,0
4286,28062019 1400,40.13907,31.649307,0
4287,28062019 1500,40.45907,32.048683,0
4288,28062019 1600,39.58907,31.094841,0
4289,28062019 1700,36.329067,43.229153,0
4290,28062019 1800,35.65907,43.238037,0
4291,28062019 1900,34.65907,47.79058,0
4292,28062019 2000,34.469067,47.248337,0
4293,28062019 2100,33.36907,52.72757,0
4294,28062019 2200,32.649067,55.1101,0
4295,28062019 2300,31.829065,57.905273,0
4296,29062019 0000,31.329065,59.83024,0
4297,29062019 0100,31.319065,59.321304,0
4298,29062019 0200,31.379066,60.096046,0
4299,29062019 0300,30.829065,61.153343,0
4300,29062019 0400,30.909065,60.726345,0
4301,29062019 0500,31.559065,60.574287,0
4302,29062019 0600,32.04907,58.378654,0
4303,29062019 0700,33.33907,54.180374,0
4304,29062019 0800,34.08907,53.70786,0
4305,29062019 0900,36.609066,44.369373,0
4306,29062019 1000,37.86907,40.81794,0
4307,29062019 1100,38.439068,39.430195,0
4308,29062019 1200,38.72907,38.533592,0
4309,29062019 1300,36.789066,44.605167,1
4310,29062019 1400,36.629066,45.601948,0
4311,29062019 1500,38.009068,41.88437,0
4312,29062019 1600,38.13907,39.760754,0
4313,29062019 1700,37.009068,42.62262,0
4314,29062019 1800,36.189068,41.838253,0
4315,29062019 1900,35.259068,43.50544,0
4316,29062019 2000,35.109066,44.959095,0
4317,29062019 2100,33.969067,51.10803,0
4318,29062019 2200,33.039066,53.03318,0
4319,29062019 2300,32.779068,54.940407,0
4320,30062019 0000,32.489067,57.775627,0
4321,30062019 0100,32.24907,58.600914,0
4322,30062019 0200,32.099068,58.886944,0
4323,30062019 0300,31.689066,60.018906,0
4324,30062019 0400,31.229065,60.208946,0
4325,30062019 0500,31.479065,59.972523,0
4326,30062019 0600,32.009068,59.511307,0
4327,30062019 0700,33.36907,56.392754,0
4328,30062019 0800,34.11907,56.430717,0
4329,30062019 0900,37.029068,43.33358,0
4330,30062019 1000,38.239067,41.064793,0
4331,30062019 1100,38.47907,39.681503,0
4332,30062019 1200,39.519066,37.06235,0
4333,30062019 1300,38.92907,37.336796,0
4334,30062019 1400,39.829067,36.29541,0
4335,30062019 1500,34.719067,56.23212,0
4336,30062019 1600,34.81907,59.70137,0
4337,30062019 1700,34.899067,47.01343,0
4338,30062019 1800,34.49907,48.39502,0
4339,30062019 1900,34.059067,52.354183,0
4340,30062019 2000,33.54907,55.38982,0
4341,30062019 2100,32.58907,60.761833,0
4342,30062019 2200,32.38907,58.738792,0
4343,30062019 2300,32.58907,54.230843,0
4344,01072019 0000,31.619066,56.394936,0
4345,01072019 0100,31.659065,55.685505,0
4346,01072019 0200,31.349066,56.67706,0
4347,01072019 0300,30.879066,60.27814,0
4348,01072019 0400,30.819065,61.188335,0
4349,01072019 0500,31.279066,60.001026,0
4350,01072019 0600,31.379066,59.58756,0
4351,01072019 0700,32.809067,55.551056,0
4352,01072019 0800,33.629066,55.20848,0
4353,01072019 0900,34.919067,48.826996,0
4354,01072019 1000,35.31907,49.583504,0
4355,01072019 1100,35.349068,49.113598,0
4356,01072019 1200,35.42907,49.670982,0
4357,01072019 1300,35.17907,50.363617,0
4358,01072019 1400,35.269066,47.9463,0
4359,01072019 1500,31.969067,60.371574,0
4360,01072019 1600,31.629066,62.672592,1
4361,01072019 1700,29.819065,66.55825,0
4362,01072019 1800,29.449066,68.44922,0
4363,01072019 1900,30.049067,61.619778,0
4364,01072019 2000,29.749065,61.179028,0
4365,01072019 2100,29.829065,62.139214,0
4366,01072019 2200,29.939066,63.54188,0
4367,01072019 2300,29.869066,62.872562,0
4368,02072019 0000,29.649065,63.13365,0
4369,02072019 0100,29.399065,65.71271,0
4370,02072019 0200,28.939066,68.43712,0
4371,02072019 0300,29.089066,69.97481,0
4372,02072019 0400,28.809065,71.9858,0
4373,02072019 0500,29.779066,67.40186,0
4374,02072019 0600,29.379066,70.45043,0
4375,02072019 0700,29.249065,72.8444,1
4376,02072019 0800,28.539066,79.446884,1
4377,02072019 0900,28.579065,80.3585,1
4378,02072019 1000,28.349066,82.713745,1
4379,02072019 1100,28.459066,83.864365,1
4380,02072019 1200,29.069065,75.44192,1
4381,02072019 1300,28.979065,81.0788,1
4382,02072019 1400,28.229065,89.27726,1
4383,02072019 1500,28.309065,89.335,1
4384,02072019 1600,27.919065,91.76978,1
4385,02072019 1700,27.109066,86.53266,1
4386,02072019 1800,26.789066,85.167625,1
4387,02072019 1900,26.749065,83.944336,1
4388,02072019 2000,26.909065,81.56931,1
4389,02072019 2100,26.749065,82.49101,1
4390,02072019 2200,26.969067,80.45213,0
4391,02072019 2300,27.159065,78.69744,0
4392,03072019 0000,26.929066,75.89892,0
4393,03072019 0100,27.229065,73.579094,0
4394,03072019 0200,27.559065,71.9046,1
4395,03072019 0300,27.149065,74.92293,1
4396,03072019 0400,27.369066,78.345894,1
4397,03072019 0500,26.189066,84.65082,1
4398,03072019 0600,25.969067,86.1244,1
4399,03072019 0700,26.419065,85.956604,1
4400,03072019 0800,26.909065,86.9831,1
4401,03072019 0900,28.509066,80.30209,1
4402,03072019 1000,29.089066,77.457184,0
4403,03072019 1100,30.849066,69.32675,0
4404,03072019 1200,32.529068,61.224907,0
4405,03072019 1300,34.189068,55.14103,0
4406,03072019 1400,34.31907,54.250797,0
4407,03072019 1500,34.31907,52.385975,0
4408,03072019 1600,34.24907,52.97364,0
4409,03072019 1700,33.239067,55.283314,0
4410,03072019 1800,31.889067,56.6649,0
4411,03072019 1900,31.459066,57.644558,0
4412,03072019 2000,31.179066,58.14511,0
4413,03072019 2100,30.179066,60.602875,0
4414,03072019 2200,29.949066,60.774918,0
4415,03072019 2300,29.659065,60.11764,0
4416,04072019 0000,29.509066,60.380344,0
4417,04072019 0100,29.349066,60.307594,0
4418,04072019 0200,29.109066,60.179768,0
4419,04072019 0300,28.809065,61.500904,0
4420,04072019 0400,28.619066,62.83809,0
4421,04072019 0500,28.439066,69.055084,0
4422,04072019 0600,29.209066,71.1039,0
4423,04072019 0700,30.249065,65.56331,0
4424,04072019 0800,30.959066,62.834995,0
4425,04072019 0900,32.90907,56.661404,0
4426,04072019 1000,33.65907,54.817104,0
4427,04072019 1100,34.129066,52.498226,0
4428,04072019 1200,34.519066,51.899185,0
4429,04072019 1300,35.029068,51.46292,0
4430,04072019 1400,35.15907,51.432842,0
4431,04072019 1500,34.399067,50.75099,0
4432,04072019 1600,34.33907,49.157055,0
4433,04072019 1700,33.29907,55.868443,0
4434,04072019 1800,32.099068,55.755604,0
4435,04072019 1900,31.979065,54.64905,0
4436,04072019 2000,31.449066,55.262096,0
4437,04072019 2100,30.759066,59.123226,0
4438,04072019 2200,29.809065,60.893112,0
4439,04072019 2300,29.329065,61.690063,0
4440,05072019 0000,29.079065,63.478382,0
4441,05072019 0100,28.919065,64.42415,0
4442,05072019 0200,28.609066,65.0745,0
4443,05072019 0300,28.129066,67.001884,0
4444,05072019 0400,28.299067,66.74841,0
4445,05072019 0500,28.089066,71.7765,0
4446,05072019 0600,29.279066,69.797554,0
4447,05072019 0700,30.669065,64.19628,0
4448,05072019 0800,31.479065,63.133827,0
4449,05072019 0900,33.969067,53.971554,0
4450,05072019 1000,34.899067,52.84402,0
4451,05072019 1100,35.309067,51.780094,0
4452,05072019 1200,36.58907,45.619236,0
4453,05072019 1300,36.629066,44.159412,0
4454,05072019 1400,36.20907,43.48888,0
4455,05072019 1500,36.529068,43.20255,0
4456,05072019 1600,36.289066,42.019062,0
4457,05072019 1700,33.45907,58.836845,0
4458,05072019 1800,32.649067,65.75965,0
4459,05072019 1900,31.799067,71.755646,0
4460,05072019 2000,31.459066,76.284584,0
4461,05072019 2100,30.399065,82.00877,0
4462,05072019 2200,29.629066,84.028435,0
4463,05072019 2300,30.019066,77.906944,0
4464,06072019 0000,30.009066,68.22326,0
4465,06072019 0100,30.379066,60.943695,0
4466,06072019 0200,30.199066,60.755627,0
4467,06072019 0300,29.039066,64.01651,0
4468,06072019 0400,28.659065,66.24982,0
4469,06072019 0500,28.639067,67.01915,0
4470,06072019 0600,29.369066,68.93311,0
4471,06072019 0700,30.649065,63.458286,0
4472,06072019 0800,31.729065,61.27401,0
4473,06072019 0900,34.40907,51.434605,0
4474,06072019 1000,35.13907,50.842323,0
4475,06072019 1100,36.019066,49.998135,0
4476,06072019 1200,37.15907,43.341267,0
4477,06072019 1300,37.04907,42.32273,0
4478,06072019 1400,37.309067,42.339573,0
4479,06072019 1500,37.36907,44.004627,0
4480,06072019 1600,36.38907,45.26457,1
4481,06072019 1700,32.719067,66.87496,0
4482,06072019 1800,32.149067,69.18858,0
4483,06072019 1900,32.11907,71.259865,0
4484,06072019 2000,31.939066,72.1187,0
4485,06072019 2100,30.839066,77.694855,0
4486,06072019 2200,29.909065,82.43969,0
4487,06072019 2300,29.849066,83.507835,0
4488,07072019 0000,29.339066,82.916245,0
4489,07072019 0100,29.739065,80.54507,0
4490,07072019 0200,29.679066,76.94075,0
4491,07072019 0300,29.409065,73.794525,0
4492,07072019 0400,29.289066,72.196724,0
4493,07072019 0500,29.819065,78.06527,0
4494,07072019 0600,30.039066,73.62954,0
4495,07072019 0700,31.139067,68.84243,0
4496,07072019 0800,32.20907,64.77864,0
4497,07072019 0900,34.99907,51.610855,0
4498,07072019 1000,35.809067,50.036163,0
4499,07072019 1100,36.579067,48.86165,0
4500,07072019 1200,37.769066,44.028767,0
4501,07072019 1300,38.149067,41.946476,0
4502,07072019 1400,37.759068,42.3292,0
4503,07072019 1500,38.019066,41.53296,0
4504,07072019 1600,37.99907,40.62927,0
4505,07072019 1700,34.349068,53.19005,0
4506,07072019 1800,33.38907,54.91887,0
4507,07072019 1900,32.879066,61.446823,0
4508,07072019 2000,31.829065,69.21351,0
4509,07072019 2100,31.129066,72.58605,0
4510,07072019 2200,30.999065,69.18813,0
4511,07072019 2300,30.909065,65.45714,0
4512,08072019 0000,30.799067,62.459797,0
4513,08072019 0100,30.929066,59.487,0
4514,08072019 0200,30.749065,60.65434,0
4515,08072019 0300,29.679066,65.52921,0
4516,08072019 0400,29.259066,69.45719,0
4517,08072019 0500,30.079065,72.76159,0
4518,08072019 0600,30.719067,70.599785,0
4519,08072019 0700,32.039066,64.66728,0
4520,08072019 0800,32.779068,62.31385,0
4521,08072019 0900,35.609066,49.47669,0
4522,08072019 1000,36.31907,48.503735,0
4523,08072019 1100,36.949066,47.56542,0
4524,08072019 1200,38.88907,38.0857,0
4525,08072019 1300,39.199066,36.617626,0
4526,08072019 1400,39.99907,34.06086,0
4527,08072019 1500,38.489067,38.776264,0
4528,08072019 1600,36.38907,43.03419,0
4529,08072019 1700,33.469067,56.31409,1
4530,08072019 1800,33.259068,61.271164,0
4531,08072019 1900,32.649067,67.33892,0
4532,08072019 2000,32.47907,68.7985,0
4533,08072019 2100,31.879066,67.99921,0
4534,08072019 2200,31.649065,64.78295,0
4535,08072019 2300,31.739065,59.595432,0
4536,09072019 0000,31.269066,57.882637,0
4537,09072019 0100,30.829065,59.283527,0
4538,09072019 0200,30.899065,59.44405,0
4539,09072019 0300,30.669065,62.47013,0
4540,09072019 0400,30.529066,62.28887,0
4541,09072019 0500,31.399065,61.35104,0
4542,09072019 0600,31.239065,61.428017,0
4543,09072019 0700,32.90907,57.76671,0
4544,09072019 0800,33.259068,56.639862,0
4545,09072019 0900,35.779068,47.55502,0
4546,09072019 1000,36.829067,45.104618,0
4547,09072019 1100,37.45907,43.762592,0
4548,09072019 1200,38.54907,39.435345,0
4549,09072019 1300,39.20907,38.590424,0
4550,09072019 1400,38.739067,38.348793,0
4551,09072019 1500,38.829067,37.815094,0
4552,09072019 1600,38.029068,38.55943,0
4553,09072019 1700,36.92907,40.370388,0
4554,09072019 1800,35.83907,47.197235,0
4555,09072019 1900,34.63907,55.845146,0
4556,09072019 2000,34.13907,48.748005,0
4557,09072019 2100,34.04907,49.173603,0
4558,09072019 2200,33.20907,50.330265,0
4559,09072019 2300,32.879066,52.2555,0
4560,10072019 0000,31.759066,56.91132,0
4561,10072019 0100,31.329065,58.570515,0
4562,10072019 0200,31.189066,60.127033,0
4563,10072019 0300,30.379066,65.5099,0
4564,10072019 0400,30.469067,64.97575,0
4565,10072019 0500,30.869066,63.120987,0
4566,10072019 0600,31.239065,61.46522,0
4567,10072019 0700,32.20907,58.34422,0
4568,10072019 0800,33.029068,57.308384,0
4569,10072019 0900,35.469067,48.40607,0
4570,10072019 1000,35.90907,47.818962,0
4571,10072019 1100,36.92907,46.42935,0
4572,10072019 1200,38.529068,38.7396,0
4573,10072019 1300,39.009068,37.701645,0
4574,10072019 1400,38.90907,37.01328,0
4575,10072019 1500,38.859066,35.27011,0
4576,10072019 1600,37.86907,35.398106,0
4577,10072019 1700,36.56907,40.10146,0
4578,10072019 1800,35.829067,42.650448,0
4579,10072019 1900,34.629066,45.83586,0
4580,10072019 2000,33.969067,51.263557,0
4581,10072019 2100,33.149067,57.4396,0
4582,10072019 2200,32.92907,53.819454,0
4583,10072019 2300,33.22907,49.055504,0
4584,11072019 0000,32.24907,52.54924,0
4585,11072019 0100,31.609066,54.828228,0
4586,11072019 0200,31.439066,56.525154,0
4587,11072019 0300,30.409065,61.810356,0
4588,11072019 0400,29.979065,65.11353,0
4589,11072019 0500,30.869066,63.19741,0
4590,11072019 0600,31.289066,61.327297,0
4591,11072019 0700,32.45907,56.969852,0
4592,11072019 0800,33.129066,56.815117,0
4593,11072019 0900,35.74907,46.407356,0
4594,11072019 1000,36.61907,45.54418,0
4595,11072019 1100,37.36907,45.162277,0
4596,11072019 1200,38.919067,42.351257,0
4597,11072019 1300,39.31907,40.82877,0
4598,11072019 1400,38.92907,40.87428,0
4599,11072019 1500,38.04907,44.501072,0
4600,11072019 1600,33.629066,60.262856,0
4601,11072019 1700,32.70907,56.649296,1
4602,11072019 1800,30.069065,69.81267,1
4603,11072019 1900,29.129066,76.77165,0
4604,11072019 2000,29.179066,76.321144,0
4605,11072019 2100,29.169065,79.2428,0
4606,11072019 2200,29.269066,81.691284,0
4607,11072019 2300,29.819065,80.506905,0
4608,12072019 0000,29.319065,80.30435,0
4609,12072019 0100,29.369066,79.503944,0
4610,12072019 0200,29.079065,80.32316,0
4611,12072019 0300,28.699066,78.852425,0
4612,12072019 0400,28.949066,77.29912,0
4613,12072019 0500,29.679066,74.59146,0
4614,12072019 0600,30.379066,71.21929,0
4615,12072019 0700,31.979065,65.35496,0
4616,12072019 0800,33.169067,59.090515,0
4617,12072019 0900,36.539066,43.86825,0
4618,12072019 1000,37.259068,43.393723,0
4619,12072019 1100,38.149067,43.02479,0
4620,12072019 1200,38.99907,40.79401,0
4621,12072019 1300,39.329067,40.24471,0
4622,12072019 1400,38.88907,41.210735,0
4623,12072019 1500,38.669067,41.028744,0
4624,12072019 1600,34.61907,52.90359,0
4625,12072019 1700,33.81907,52.295452,1
4626,12072019 1800,33.559067,50.81979,0
4627,12072019 1900,33.13907,61.0993,0
4628,12072019 2000,32.949066,63.286095,0
4629,12072019 2100,32.40907,65.63468,0
4630,12072019 2200,31.319065,68.17985,0
4631,12072019 2300,31.319065,67.611885,0
4632,13072019 0000,30.789066,68.081604,0
4633,13072019 0100,30.719067,66.65229,0
4634,13072019 0200,30.669065,65.607025,0
4635,13072019 0300,30.279066,66.527,0
4636,13072019 0400,30.279066,67.49692,0
4637,13072019 0500,30.689066,70.04829,0
4638,13072019 0600,31.329065,67.85664,0
